0.63529,0.63922,0.64706,0.65098,0.6549,0.66275,0.67451,0.68235,0.6902,0.6902,0.69412,0.70588,0.71373,0.71765,0.72157,0.72157,0.72941,0.73725,0.7451,0.75294,0.76078,0.76471,0.77647,0.78431,0.79216,0.79216,0.79608,0.80784,0.81569,0.83529,0.83922,0.84314,0.85098,0.85882,0.86667,0.87451,0.87451,0.87843,0.88235,0.8902,0.89804,0.89412,0.87059,0.83922,0.81569,0.76471,0.72549,0.67843,0.63529,0.60784,0.58431,0.55686,0.53725,0.50588,0.4902,0.46667,0.45098,0.43529,0.42745,0.41569,0.40392,0.4,0.39608,0.38824,0.37647,0.36863,0.36471,0.36078,0.36078,0.35294,0.35294,0.34902,0.34902,0.3451,0.34118,0.33725,0.33725,0.34118,0.33725,0.33333,0.32941,0.32549,0.32157,0.32549,0.32549,0.32157,0.32157,0.31765,0.31373,0.31373,0.3098,0.30588,0.30588,0.30588,0.30588,0.30196,0.29804,0.2902,0.28627,0.28235,0.28235,0.27451,0.27451,0.27059,0.27059,0.27059,0.27059,0.26667,0.26667,0.25882,0.25882,0.25882,0.2549,0.2549,0.2549,0.25098,0.25098,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22353,0.22353,0.22353,0.21961,0.21961,0.21961,0.21176,0.21176,0.20784,0.20784,0.20784,0.20392,0.20392,0.20392,0.20784,0.20784,0.20392,0.2,0.19608,0.19608,0.19216,0.19216,0.18431,0.18431
0.64314,0.65098,0.65882,0.66275,0.66275,0.66667,0.67451,0.68627,0.6902,0.6902,0.69804,0.70588,0.71373,0.72157,0.72157,0.72549,0.72941,0.73725,0.74902,0.75686,0.76078,0.77255,0.78039,0.79216,0.79608,0.79608,0.80392,0.81176,0.81961,0.84314,0.84706,0.85098,0.85882,0.86667,0.87451,0.88235,0.88235,0.87059,0.87451,0.88235,0.8902,0.88235,0.85882,0.82745,0.8,0.74118,0.7098,0.66275,0.62353,0.59608,0.57255,0.5451,0.52549,0.49804,0.48235,0.45882,0.44314,0.43137,0.41961,0.40784,0.4,0.4,0.39608,0.38824,0.37647,0.36863,0.36471,0.36078,0.36078,0.35294,0.35294,0.34902,0.3451,0.3451,0.34118,0.33725,0.33725,0.34118,0.33725,0.33333,0.32941,0.32549,0.32157,0.32549,0.32549,0.32157,0.32157,0.31765,0.31373,0.31373,0.3098,0.30588,0.30588,0.30588,0.30588,0.30196,0.29804,0.2902,0.28627,0.28235,0.28235,0.27451,0.27451,0.27059,0.27059,0.27059,0.27059,0.26667,0.26667,0.2549,0.2549,0.2549,0.25098,0.25098,0.24706,0.24706,0.24706,0.23922,0.23922,0.23922,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22745,0.22353,0.22353,0.21961,0.21961,0.21961,0.21176,0.21176,0.21176,0.20784,0.20784,0.20392,0.20392,0.20392,0.20784,0.20784,0.20392,0.20392,0.2,0.19608,0.19216,0.19216,0.18431,0.18824
0.64314,0.65098,0.65882,0.66275,0.66667,0.67451,0.67843,0.68627,0.6902,0.70196,0.70588,0.71373,0.71765,0.72157,0.72157,0.72549,0.72941,0.74118,0.74902,0.75686,0.76078,0.76863,0.77647,0.78824,0.79608,0.8,0.80784,0.81569,0.82745,0.83137,0.83922,0.85098,0.85882,0.86275,0.87059,0.87843,0.8902,0.89412,0.90588,0.9098,0.89804,0.88235,0.85882,0.81176,0.76863,0.72157,0.69412,0.6549,0.61961,0.59608,0.57255,0.5451,0.52157,0.48627,0.47451,0.45098,0.43529,0.42745,0.41961,0.41176,0.40392,0.39608,0.39216,0.38431,0.37647,0.36863,0.36471,0.36471,0.36078,0.35686,0.35686,0.35294,0.34902,0.3451,0.3451,0.34118,0.34118,0.34118,0.33725,0.33333,0.32549,0.32549,0.32157,0.32157,0.32549,0.32157,0.32157,0.31765,0.31373,0.3098,0.3098,0.30588,0.30588,0.29804,0.29804,0.29412,0.2902,0.28627,0.28627,0.28235,0.28235,0.27843,0.27843,0.27843,0.27843,0.27451,0.27059,0.26667,0.26275,0.26275,0.26275,0.25882,0.25882,0.25882,0.2549,0.2549,0.2549,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23137,0.22745,0.22353,0.21961,0.21961,0.21569,0.21176,0.21176,0.20784,0.20784,0.20784,0.20392,0.20392,0.20392,0.20784,0.20784,0.20392,0.2,0.19608,0.19608,0.19216,0.19216,0.19216,0.19216
0.63922,0.64706,0.6549,0.65882,0.66275,0.68627,0.6902,0.69412,0.70196,0.7098,0.71765,0.72157,0.72549,0.73333,0.73333,0.73725,0.7451,0.75294,0.76078,0.76863,0.77647,0.78039,0.78824,0.8,0.80784,0.81176,0.81569,0.82745,0.83922,0.84706,0.8549,0.86667,0.87451,0.87843,0.88627,0.89412,0.90588,0.88627,0.90196,0.90196,0.8902,0.87059,0.84706,0.80392,0.76078,0.7098,0.67843,0.63922,0.60784,0.58431,0.56078,0.53333,0.5098,0.4902,0.47451,0.4549,0.43922,0.43137,0.42353,0.41176,0.40392,0.4,0.39608,0.38824,0.38039,0.37255,0.36863,0.36471,0.36471,0.36078,0.35686,0.35686,0.35294,0.34902,0.3451,0.3451,0.3451,0.3451,0.34118,0.33333,0.32941,0.32549,0.32549,0.32549,0.32549,0.32549,0.32157,0.32157,0.31765,0.31373,0.3098,0.3098,0.3098,0.30196,0.29804,0.29804,0.29412,0.2902,0.28627,0.28627,0.28627,0.27843,0.28235,0.28235,0.27843,0.27843,0.27059,0.26667,0.26275,0.26667,0.26275,0.26275,0.26275,0.25882,0.25882,0.25882,0.2549,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23137,0.22745,0.22353,0.22353,0.21961,0.21569,0.21569,0.21176,0.21176,0.21176,0.20784,0.20784,0.20784,0.20784,0.20784,0.20392,0.20392,0.2,0.19608,0.19216,0.19216,0.19216,0.19216
0.64314,0.65098,0.65882,0.66275,0.66667,0.67843,0.68235,0.68627,0.69412,0.70196,0.7098,0.71765,0.72157,0.72941,0.73333,0.73725,0.74118,0.74902,0.75686,0.76863,0.77255,0.77255,0.78431,0.79608,0.8,0.80392,0.81176,0.82353,0.83137,0.84706,0.8549,0.86667,0.87451,0.87843,0.88627,0.89412,0.90588,0.89804,0.9098,0.9098,0.89412,0.87451,0.85098,0.80392,0.76078,0.70588,0.67843,0.63922,0.60784,0.58431,0.55686,0.52941,0.5098,0.4902,0.47451,0.4549,0.43922,0.43137,0.42745,0.41569,0.40784,0.40392,0.4,0.39216,0.38431,0.37647,0.37255,0.37255,0.37255,0.36471,0.36471,0.36078,0.35686,0.35294,0.35294,0.34902,0.34902,0.34902,0.3451,0.34118,0.33333,0.33333,0.32941,0.32941,0.33333,0.32941,0.32941,0.32549,0.32157,0.31765,0.31765,0.31373,0.31373,0.30588,0.30588,0.30196,0.29804,0.29412,0.29412,0.2902,0.2902,0.28235,0.28235,0.28235,0.28235,0.27843,0.27451,0.26667,0.26667,0.27059,0.26667,0.26667,0.26667,0.26275,0.26275,0.26275,0.25882,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23529,0.23529,0.23137,0.22745,0.22745,0.22353,0.22353,0.21961,0.21961,0.21961,0.21569,0.21569,0.21569,0.21176,0.21176,0.20784,0.20392,0.2,0.2,0.19608,0.19608,0.19608,0.19608
0.6549,0.66275,0.67059,0.67843,0.67843,0.68627,0.6902,0.69804,0.70196,0.71373,0.71765,0.72549,0.72941,0.74118,0.7451,0.7451,0.75294,0.76078,0.76863,0.77647,0.78431,0.78431,0.79216,0.80392,0.81176,0.81569,0.81961,0.83137,0.84314,0.8549,0.86667,0.87843,0.88235,0.88627,0.89412,0.90588,0.91373,0.92157,0.93333,0.93333,0.91373,0.89412,0.86275,0.81569,0.77255,0.71765,0.6902,0.65098,0.61569,0.59216,0.56863,0.54118,0.51765,0.4902,0.47451,0.4549,0.44314,0.43529,0.42745,0.41961,0.41176,0.40784,0.40392,0.39608,0.38824,0.38039,0.37647,0.37647,0.37647,0.36863,0.36863,0.36471,0.36078,0.36078,0.35686,0.35294,0.35294,0.35294,0.34902,0.3451,0.34118,0.33725,0.33333,0.33725,0.33725,0.33333,0.33333,0.32941,0.32549,0.32549,0.32157,0.31765,0.31765,0.3098,0.3098,0.30588,0.30196,0.30196,0.29804,0.29412,0.29412,0.28235,0.28235,0.28235,0.28235,0.27843,0.27451,0.27059,0.26667,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.26275,0.26275,0.2549,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.22745,0.22745,0.22745,0.22353,0.22353,0.22353,0.21961,0.21569,0.21176,0.21176,0.20784,0.20392,0.2,0.2,0.2,0.2,0.19608
0.67059,0.67843,0.68627,0.69412,0.69412,0.71765,0.72157,0.72549,0.73333,0.74118,0.74902,0.75294,0.75686,0.77255,0.77255,0.77647,0.78039,0.78824,0.8,0.80784,0.81176,0.81569,0.82353,0.83529,0.84314,0.84706,0.85098,0.86275,0.87451,0.88235,0.89412,0.90588,0.9098,0.91373,0.92157,0.93333,0.94118,0.93333,0.9451,0.9451,0.92157,0.89804,0.86667,0.81569,0.77255,0.71765,0.6902,0.65098,0.61961,0.59608,0.57255,0.54118,0.52157,0.48627,0.47059,0.45098,0.43922,0.43137,0.42745,0.41961,0.41176,0.40784,0.40392,0.39608,0.38824,0.38431,0.38039,0.37647,0.37647,0.36863,0.36863,0.36863,0.36471,0.36078,0.35686,0.35686,0.35294,0.35294,0.34902,0.3451,0.34118,0.33725,0.33725,0.33725,0.33725,0.33333,0.33333,0.33333,0.32941,0.32549,0.32157,0.32157,0.31765,0.3098,0.3098,0.3098,0.30588,0.30196,0.29804,0.29804,0.29412,0.28235,0.28627,0.28627,0.28235,0.28235,0.27451,0.27059,0.26667,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.26275,0.26275,0.2549,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23922,0.23922,0.23922,0.23922,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22745,0.21569,0.21569,0.21569,0.21176,0.20784,0.20392,0.20392,0.2,0.2,0.2
0.67451,0.68235,0.6902,0.69804,0.69804,0.71373,0.71765,0.72549,0.73333,0.74118,0.74902,0.75294,0.75686,0.76863,0.76863,0.77255,0.77647,0.78431,0.79608,0.80392,0.80784,0.81569,0.82353,0.83529,0.84314,0.84706,0.85098,0.86275,0.87451,0.88235,0.89412,0.90196,0.9098,0.91373,0.92157,0.93333,0.94118,0.92941,0.94118,0.93725,0.91373,0.88627,0.8549,0.8,0.75294,0.70588,0.67843,0.63922,0.60784,0.58431,0.56078,0.52941,0.5098,0.47843,0.46667,0.44706,0.43529,0.43137,0.42353,0.41569,0.41176,0.40784,0.40392,0.39608,0.38824,0.38039,0.37647,0.37647,0.37647,0.36863,0.36863,0.36471,0.36078,0.36078,0.35686,0.35294,0.35294,0.35294,0.34902,0.3451,0.34118,0.33725,0.33725,0.33725,0.33725,0.33333,0.33333,0.32941,0.32549,0.32549,0.32157,0.31765,0.31765,0.3098,0.3098,0.30588,0.30196,0.30196,0.29804,0.29412,0.29412,0.28627,0.28627,0.28627,0.28627,0.28235,0.27843,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.26275,0.26275,0.26275,0.25882,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.23922,0.23922,0.23922,0.23922,0.23922,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.21961,0.21961,0.21569,0.21569,0.21176,0.20784,0.20392,0.20392,0.20392,0.20392
0.66275,0.67059,0.67843,0.68627,0.68627,0.69412,0.69804,0.70196,0.7098,0.71765,0.72549,0.73333,0.73333,0.74118,0.7451,0.7451,0.75294,0.76078,0.76863,0.77647,0.78431,0.79608,0.80392,0.81569,0.82353,0.82353,0.83137,0.84314,0.85098,0.86667,0.87843,0.88627,0.89412,0.89804,0.90588,0.91765,0.92549,0.92549,0.93333,0.92941,0.90588,0.87451,0.83922,0.78824,0.74118,0.69804,0.66667,0.62745,0.59608,0.57255,0.54902,0.52157,0.49804,0.47451,0.45882,0.44314,0.43137,0.42353,0.41961,0.41569,0.40784,0.40392,0.4,0.39216,0.38431,0.38039,0.37647,0.37255,0.37255,0.36471,0.36471,0.36471,0.36078,0.35686,0.35294,0.35294,0.34902,0.34902,0.34902,0.34118,0.33725,0.33333,0.33333,0.33333,0.33333,0.32941,0.32941,0.32941,0.32549,0.32157,0.31765,0.31765,0.31373,0.30588,0.30588,0.30588,0.30196,0.29804,0.29412,0.29412,0.2902,0.28627,0.28627,0.28627,0.28627,0.28235,0.27843,0.27451,0.27059,0.26667,0.26275,0.26275,0.26275,0.25882,0.25882,0.25882,0.2549,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23529,0.23529,0.23529,0.23529,0.23529,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22353,0.22353,0.21961,0.21569,0.21176,0.21176,0.20784,0.20784,0.20784,0.20784
0.65098,0.65882,0.66667,0.67059,0.67451,0.69412,0.69804,0.70196,0.7098,0.71765,0.72549,0.72941,0.73333,0.73725,0.74118,0.7451,0.74902,0.75686,0.76471,0.77647,0.78039,0.79608,0.80392,0.81569,0.82353,0.82353,0.83137,0.84314,0.85098,0.87451,0.88235,0.89412,0.90196,0.90588,0.9098,0.92157,0.92941,0.92549,0.93725,0.92941,0.90196,0.87451,0.83922,0.78431,0.73725,0.69804,0.66667,0.62745,0.59608,0.57255,0.54902,0.52157,0.49804,0.47059,0.4549,0.43922,0.42745,0.42353,0.41961,0.41176,0.40392,0.40392,0.4,0.39216,0.38431,0.37647,0.37255,0.37255,0.37255,0.36471,0.36471,0.36078,0.35686,0.35294,0.35294,0.34902,0.34902,0.34902,0.3451,0.34118,0.33725,0.33333,0.32941,0.32941,0.33333,0.32941,0.32941,0.32549,0.32157,0.31765,0.31765,0.31373,0.31373,0.30588,0.30588,0.30196,0.29804,0.29412,0.29412,0.2902,0.2902,0.28627,0.28627,0.2902,0.28627,0.28235,0.27843,0.27451,0.27059,0.26275,0.26275,0.25882,0.25882,0.25882,0.2549,0.2549,0.2549,0.24706,0.24706,0.24314,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23529,0.23137,0.23137,0.22745,0.22745,0.22745,0.22353,0.22353,0.21961,0.21961,0.21569,0.21176,0.20784,0.20784,0.20784,0.20784
0.68627,0.69412,0.70588,0.71373,0.71373,0.72549,0.73333,0.74902,0.75686,0.76078,0.76863,0.78039,0.79216,0.78431,0.78431,0.78824,0.79216,0.8,0.81176,0.81961,0.82353,0.82745,0.83529,0.84706,0.8549,0.86275,0.87059,0.88235,0.8902,0.90588,0.9098,0.91765,0.92549,0.93333,0.94118,0.94902,0.95294,0.95686,0.95294,0.94118,0.92549,0.89804,0.85098,0.8,0.76471,0.70588,0.67843,0.63922,0.60784,0.58431,0.55686,0.52549,0.50196,0.47843,0.46667,0.45098,0.43922,0.43529,0.43137,0.42745,0.41961,0.40392,0.4,0.39216,0.38431,0.37647,0.37255,0.37255,0.37255,0.36471,0.36471,0.36078,0.35686,0.35686,0.35294,0.34902,0.34902,0.34902,0.3451,0.34118,0.33725,0.33725,0.33725,0.33725,0.34118,0.33333,0.33333,0.32941,0.32549,0.32549,0.32157,0.31765,0.31765,0.31373,0.31373,0.3098,0.30588,0.30588,0.30196,0.29804,0.29804,0.2902,0.2902,0.28627,0.28235,0.28235,0.27843,0.27451,0.27451,0.27059,0.27059,0.27059,0.26667,0.26667,0.26275,0.26275,0.26275,0.25098,0.25098,0.25098,0.24706,0.24706,0.24314,0.24314,0.24314,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.22745,0.22745,0.22745,0.22745,0.22745,0.22353,0.21961,0.21961,0.21569,0.21176,0.21176,0.21176,0.21176
0.67059,0.67843,0.6902,0.69804,0.69804,0.70588,0.71765,0.72941,0.73725,0.74118,0.75294,0.76471,0.77255,0.76863,0.76863,0.77255,0.78039,0.78824,0.79608,0.80392,0.80784,0.81961,0.83137,0.84314,0.85098,0.8549,0.86275,0.87843,0.88627,0.90196,0.90588,0.9098,0.92157,0.92941,0.93725,0.9451,0.94902,0.94902,0.9451,0.93333,0.91765,0.8902,0.83922,0.78824,0.75294,0.69804,0.67059,0.63529,0.60392,0.57647,0.54902,0.51765,0.49412,0.48235,0.46667,0.45098,0.43922,0.43529,0.43137,0.42353,0.41569,0.40392,0.4,0.39216,0.38431,0.37647,0.37255,0.37255,0.37255,0.36863,0.36863,0.36863,0.36471,0.36078,0.35686,0.35686,0.35294,0.34902,0.3451,0.34118,0.34118,0.33725,0.33725,0.34118,0.34118,0.33333,0.33333,0.32941,0.32941,0.32549,0.32157,0.31765,0.31765,0.31373,0.31373,0.3098,0.3098,0.30588,0.30196,0.29804,0.29804,0.2902,0.2902,0.28627,0.28627,0.28235,0.27843,0.27451,0.27451,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.26275,0.26275,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22745,0.22745,0.22353,0.22353,0.21961,0.21569,0.21176,0.21176,0.21176,0.21176
0.66275,0.67451,0.68235,0.6902,0.69412,0.69804,0.7098,0.72157,0.72941,0.73333,0.74118,0.75294,0.76471,0.76471,0.76471,0.76863,0.77647,0.78431,0.79216,0.8,0.80392,0.81961,0.82745,0.83922,0.84706,0.8549,0.86275,0.87451,0.88235,0.89804,0.90196,0.9098,0.91765,0.92941,0.93725,0.9451,0.94902,0.9451,0.94118,0.93333,0.91765,0.88627,0.83529,0.78431,0.7451,0.70588,0.67843,0.63922,0.60784,0.58431,0.55294,0.52157,0.49804,0.48235,0.47059,0.45098,0.43922,0.43137,0.42745,0.41961,0.41176,0.40392,0.4,0.39216,0.38431,0.38039,0.37647,0.37255,0.37255,0.37647,0.37255,0.37255,0.36863,0.36471,0.36078,0.36078,0.36078,0.34902,0.34902,0.3451,0.34118,0.33725,0.33725,0.34118,0.34118,0.33333,0.33333,0.33333,0.32941,0.32549,0.32157,0.32157,0.31765,0.31373,0.31373,0.31373,0.3098,0.30588,0.30196,0.30196,0.29804,0.2902,0.2902,0.2902,0.28627,0.28235,0.27843,0.27843,0.27451,0.27059,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.26275,0.25098,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.22745,0.22745,0.22745,0.22745,0.22353,0.21961,0.21569,0.21569,0.21176,0.21176,0.21176
0.67451,0.68235,0.69412,0.69804,0.70196,0.70588,0.71765,0.72941,0.73725,0.74118,0.74902,0.76471,0.77255,0.77647,0.78039,0.78039,0.78824,0.79608,0.80392,0.81176,0.81961,0.82353,0.83137,0.84706,0.8549,0.85882,0.86667,0.87843,0.8902,0.90196,0.90588,0.91373,0.92549,0.93725,0.9451,0.95294,0.95686,0.95686,0.95294,0.94902,0.93333,0.90196,0.85098,0.79608,0.75686,0.72549,0.69804,0.65882,0.62745,0.6,0.57255,0.53725,0.51373,0.4902,0.47451,0.4549,0.44314,0.43529,0.42745,0.41961,0.41176,0.40784,0.40392,0.39608,0.38824,0.38039,0.37647,0.37647,0.37255,0.37647,0.37255,0.37255,0.36863,0.36471,0.36078,0.36078,0.35686,0.35294,0.34902,0.3451,0.34118,0.34118,0.34118,0.34118,0.3451,0.33725,0.33725,0.33333,0.32941,0.32549,0.32549,0.32157,0.32157,0.31765,0.31765,0.31373,0.3098,0.30588,0.30588,0.30196,0.30196,0.29412,0.29412,0.2902,0.28627,0.28235,0.28235,0.27843,0.27843,0.27451,0.27451,0.27059,0.27059,0.27059,0.26667,0.26667,0.26667,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.23137,0.23137,0.22745,0.22353,0.21961,0.21961,0.21569,0.21569,0.21176,0.21176
0.68235,0.6902,0.69804,0.70588,0.7098,0.71373,0.72549,0.73725,0.7451,0.75294,0.76078,0.77255,0.78039,0.78824,0.78824,0.79216,0.79608,0.80392,0.81569,0.82353,0.82745,0.83529,0.84314,0.85882,0.86667,0.87059,0.87843,0.8902,0.90196,0.91373,0.91765,0.92549,0.93725,0.94902,0.96078,0.96863,0.97255,0.97647,0.97647,0.97255,0.96078,0.93333,0.88235,0.82745,0.78824,0.74118,0.71373,0.67451,0.63922,0.61176,0.58431,0.54902,0.52549,0.49804,0.48235,0.46275,0.44706,0.43922,0.43137,0.41961,0.41176,0.40784,0.40392,0.39608,0.38824,0.38431,0.38039,0.37647,0.37647,0.37255,0.36863,0.36863,0.36471,0.36078,0.35686,0.35686,0.35294,0.35294,0.34902,0.3451,0.3451,0.34118,0.34118,0.3451,0.3451,0.33725,0.33725,0.33333,0.33333,0.32941,0.32549,0.32157,0.32157,0.31765,0.31765,0.31373,0.31373,0.3098,0.30588,0.30196,0.30196,0.29412,0.29412,0.2902,0.2902,0.28627,0.28235,0.27843,0.27843,0.27451,0.27451,0.27451,0.27059,0.27059,0.27059,0.26667,0.26667,0.2549,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23137,0.23137,0.23137,0.23137,0.22745,0.22745,0.22353,0.21961,0.21569,0.21569,0.21176,0.21176
0.67843,0.68627,0.69804,0.70588,0.70588,0.71765,0.72549,0.74118,0.74902,0.75294,0.76078,0.77255,0.78431,0.78824,0.78824,0.79216,0.8,0.80784,0.81569,0.82353,0.82745,0.84706,0.8549,0.86667,0.87451,0.88235,0.8902,0.90196,0.91373,0.92549,0.92941,0.93725,0.94902,0.96078,0.97255,0.98431,0.98824,0.98824,0.99216,0.99608,0.98824,0.96078,0.91373,0.8549,0.81569,0.74902,0.72157,0.68235,0.64706,0.61961,0.58824,0.55294,0.52941,0.5098,0.49412,0.47059,0.4549,0.44314,0.43529,0.42353,0.41569,0.41176,0.40392,0.4,0.39216,0.38431,0.38039,0.37647,0.37647,0.36863,0.36863,0.36863,0.36471,0.36078,0.35686,0.35686,0.35294,0.35294,0.35294,0.34902,0.3451,0.3451,0.3451,0.3451,0.3451,0.34118,0.33725,0.33725,0.33333,0.32941,0.32549,0.32549,0.32549,0.32157,0.31765,0.31765,0.31373,0.3098,0.30588,0.30588,0.30588,0.29804,0.29412,0.29412,0.2902,0.28627,0.28235,0.28235,0.28235,0.27843,0.27451,0.27451,0.27451,0.27059,0.27059,0.27059,0.27059,0.25882,0.2549,0.2549,0.2549,0.25098,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23529,0.23529,0.23137,0.23137,0.22745,0.22353,0.21961,0.21961,0.21961,0.21176,0.21176
0.67843,0.6902,0.69804,0.70588,0.7098,0.72157,0.73333,0.7451,0.75294,0.75686,0.76863,0.78039,0.78824,0.79216,0.79216,0.79608,0.8,0.80784,0.81961,0.82745,0.83137,0.85098,0.85882,0.87451,0.88235,0.88627,0.89412,0.90588,0.91765,0.92941,0.93333,0.94118,0.95294,0.96863,0.98039,0.98824,0.99608,0.99216,0.99608,1,1,0.97647,0.92941,0.87451,0.83529,0.76471,0.73333,0.69412,0.65882,0.63137,0.6,0.56471,0.54118,0.52157,0.50588,0.48235,0.46275,0.45098,0.43922,0.42745,0.41961,0.41176,0.40784,0.4,0.39216,0.38431,0.38039,0.38039,0.38039,0.37647,0.37255,0.37255,0.36863,0.36471,0.36078,0.36078,0.36078,0.35686,0.35294,0.34902,0.3451,0.3451,0.3451,0.3451,0.34902,0.34118,0.34118,0.33725,0.33333,0.32941,0.32941,0.32549,0.32549,0.32157,0.32157,0.31765,0.31373,0.3098,0.3098,0.30588,0.30588,0.29804,0.29804,0.29412,0.2902,0.28627,0.28627,0.28235,0.28235,0.27843,0.27843,0.27451,0.27451,0.27451,0.27059,0.27059,0.27059,0.25882,0.25882,0.2549,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.24314,0.24314,0.23922,0.23922,0.23922,0.23529,0.23529,0.23529,0.23529,0.23529,0.23137,0.22745,0.22353,0.22353,0.21961,0.21961,0.21176,0.21176
0.68627,0.69804,0.70588,0.71373,0.71765,0.73333,0.7451,0.75686,0.76471,0.76863,0.77647,0.78824,0.8,0.8,0.8,0.80392,0.81176,0.81961,0.82745,0.83529,0.83922,0.85098,0.85882,0.87451,0.88235,0.88627,0.89412,0.90588,0.91765,0.92941,0.93333,0.94118,0.95686,0.96863,0.98039,0.99216,0.99608,0.98431,0.99216,1,1,0.98039,0.93333,0.87843,0.83922,0.78039,0.75294,0.7098,0.67451,0.64706,0.61569,0.58039,0.55686,0.52549,0.5098,0.48627,0.46667,0.4549,0.44314,0.43137,0.41961,0.41176,0.40784,0.4,0.39216,0.38431,0.38039,0.38039,0.38039,0.38039,0.38039,0.37647,0.37255,0.37255,0.36863,0.36471,0.36471,0.35686,0.35294,0.34902,0.3451,0.3451,0.3451,0.3451,0.34902,0.34118,0.34118,0.33725,0.33333,0.33333,0.32941,0.32549,0.32549,0.32157,0.32157,0.31765,0.31373,0.31373,0.3098,0.30588,0.30588,0.29804,0.29804,0.29412,0.2902,0.2902,0.28627,0.28235,0.28235,0.27843,0.27843,0.27843,0.27451,0.27451,0.27059,0.27059,0.27059,0.25882,0.25882,0.25882,0.2549,0.2549,0.25098,0.25098,0.25098,0.24706,0.24706,0.24706,0.24314,0.24314,0.23922,0.23922,0.23922,0.24314,0.24314,0.24314,0.23922,0.23922,0.23529,0.23529,0.23529,0.23529,0.23529,0.23137,0.22745,0.22745,0.22353,0.21961,0.21961,0.21176,0.21176
